2165	171.64.122.141	p2165	1000	47	69	492	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2165	densign	0
2166	171.64.122.141	p2166	1000	46	68	484	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2166	densign	0
2167	171.64.122.141	p2167	1000	47	70	498	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2167	densign	0
2168	171.64.122.141	p2168	1000	47	69	494	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2168	densign	0
2169	171.64.122.141	p2169	1000	47	69	492	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2169	densign	0
2170	171.65.103.160	p2170_lambda_obc_300K	1258	45	66	234	100	AMBER	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2170	densign	0
2171	171.64.122.141	p2171_T113V	86182	44.8	66.3	429	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2171	densign	0
2172	171.64.122.141	p2172_T113V	86182	34.9	51.3	329	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2172	densign	0
2173	171.64.122.141	p2173_T113V	86182	45.7	67.6	437	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2173	densign	0
2174	171.64.122.141	p2174	1000	45.5	67.2	435	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2174	densign	0
2175	171.64.122.141	p2175	1000	34.9	51.3	329	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2175	densign	0
2176	171.64.122.141	p2176	1000	45.7	67.5	437	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2176	densign	0
2442	171.65.103.160	p2442_Ribosome_tnaC_native	165369	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2442	ppetrone	0
2443	171.65.103.160	p2443_	0	42	93	2435	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2443	ppetrone	0
2444	171.65.103.160	p2444_	0	42	93	2435	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2444	ppetrone	0
2446	171.65.103.160	p2446_	0	42	93	2435	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2446	ppetrone	0
2447	171.65.103.160	p2447_	0	42	93	2435	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2447	ppetrone	0
2465	171.65.103.160	p2465_	0	45	66	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2465	ppetrone	0
2466	171.65.103.162	p2466_Translocon_channel_no_frags_Thanks4Folding!	95992	45	66	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2466	ppetrone	0
2483	171.65.103.162	p2483_system	97078	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2483	ppetrone	0
2484	171.65.103.162	p2484_Lysine_Fragment	97157	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2484	ppetrone	0
2485	171.65.103.162	p2485_Arginine_Fragment	97177	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2485	ppetrone	0
2492	171.65.103.160	p2492_system	97138	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2492	ppetrone	0
2493	171.65.103.160	p2493_system	97147	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2493	ppetrone	0
2494	171.65.103.160	p2494_system	97093	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2494	ppetrone	0
2495	171.65.103.160	p2495_system	97090	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2495	ppetrone	0
2496	171.65.103.160	p2496_Gln_fragment_in_translocon	97139	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2496	ppetrone	0
2497	171.65.103.160	p2497_	0	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2497	ppetrone	0
2498	171.65.103.162	p2498_Translocon_GLX2	97099	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2498	ppetrone	0
2499	171.65.103.162	p2499_Translocon_ALX2	97138	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2499	ppetrone	0
2526	171.64.122.136	p2526_Am22-43	8062	36	53	186	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2526	luttmann	0
2527	171.64.122.136	p2527_Am22-43	8062	36	53	186	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2527	luttmann	0
2542	171.64.122.136	p2542_dpdp-ii	14312	39	58	206	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2542	luttmann	0
2569	171.64.65.83	p2569_p2557_dpdpII_amber99	333	1.2	3.6	300	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2569	luttmann	0
2570	171.64.65.83	p2570_p2568:BBA5-amberGS-ddsig	386	1.4	4	340	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2570	luttmann	0
2582	171.65.103.157	p2582_A21	222	36	54	200	100	AMBER	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2582	luttmann	0
2603	171.64.65.56	p2603	1000	4	12	5	2	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2603	kasson	0
2604	171.64.65.56	p2604	1000	3	4	1760	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2604	kasson	0
2605	171.64.65.56	p2605	1000	3	4	1760	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2605	kasson	0
2606	171.64.65.65	p2606_tet_1499	126006	20	40	292	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2606	kasson	0
2609	171.64.65.56	p2609_P2609	126010	4	4	1523	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2609	kasson	0
2610	171.64.65.64	p2610_P2610	126010	4	4	1523	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2610	kasson	0
2611	171.64.65.65	p2611_POPE	127052	20	40	682	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2611	kasson	0
2612	171.64.65.65	p2612_tet_new	126006	20	40	292	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2612	kasson	0
2613	171.64.65.65	p2613_TETHERED VESICLES	308047	20	40	755	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2613	kasson	0
2615	171.64.65.65	p2615_Protein	126108	30	50	664	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2615	kasson	0
2616	171.64.65.64	p2616_P2616	597108	4	4	1523	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2616	kasson	0
2620	171.64.65.65	p2620_p1475_tet1_03_1 t= 20000.00000	126006	20	40	292	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2620	kasson	0
2621	171.64.65.65	p2621	1000	20	40	292	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2621	kasson	0
2630	171.67.108.24	p2630_CGVES	102731	3	4	462	100	GRO-A3	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2630	kasson	3.1
2631	171.67.108.24	p2631_CGVES	102731	3	4	462	100	GRO-A3	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2631	kasson	3.1
2632	171.67.108.24	p2632_CGVES	205884	5.8	10	1626	100	GRO-A3	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2632	kasson	2.88
2633	171.67.108.24	p2633_CGVES	102731	1.2	2	235	100	GRO-A3	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2633	kasson	3.1
2651	171.64.65.64	p2651_Protein in POPC	77373	3	4	1760	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2651	kasson	0
2653	171.64.65.64	p2653_Protein in POPC	77583	3	4	1760	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2653	kasson	0
2660	171.64.65.64	p2660	1000	0.04	0.04	1	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2660	kasson	0
2661	171.64.65.64	p2661	1000	7	7	1	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2661	kasson	0
2662	171.64.65.56	p2662_IBX in water	14170	3	3	1920	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2662	kasson	0
2663	171.64.65.64	p2663	1000	0.04	0.04	1	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2663	kasson	0
2665	171.64.65.64	p2665_IBX in water	14170	6	6	1920	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2665	kasson	0
2666	171.64.65.64	p2666	1000	6	6	1920	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2666	kasson	0
2669	171.64.65.56	p2669_IBX in water	146808	3	3	1920	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2669	kasson	0
2670	171.67.108.24	p2670_IBX in water	146808	3	3	1920	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2670	kasson	0
2671	171.67.108.24	p2671_IBX in water	146808	3	3	1920	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2671	kasson	0
2672	171.64.65.56	p2672_IBX in water	146808	3	3	1920	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2672	kasson	0
2673	171.67.108.24	p2673_IBX in water	146808	6	6	3840	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2673	kasson	0
2674	171.67.108.24	p2674_IBX in water	146808	3	3	1920	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2674	kasson	0
2675	171.64.65.56	p2675_IBX in water	146808	3	3	1920	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2675	kasson	0
2676	171.67.108.24	p2676_IBX in water	146808	3	3	1920	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2676	kasson	0
2677	171.64.65.56	p2677_IBX in water	146808	3	3	1920	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2677	kasson	0
2680	171.67.108.22	p2680	1000	4	6	19	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2680	kasson	0
2681	171.67.108.22	p2681_Generated by trjconv : SINGLE VESICLE in water t= 25000.00195	1098185	4	6	25403	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2681	kasson	2
2682	171.67.108.22	p2682_Generated by trjconv : SINGLE VESICLE in water t= 66000.00000	1098185	4	6	25403	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2682	kasson	2
2683	171.67.108.22	p2683_SINGLE VESICLE in water	1094681	4	6	25403	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2683	kasson	2
2684	171.67.108.22	p2684_SINGLE VESICLE in water	1096433	4	6	10235	100	GRO-A5	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2684	kasson	26.4
2685	171.67.108.22	p2685_SINGLE VESICLE in water	1089419	4	6	7164	100	GRO-A5	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2685	kasson	26.4
2686	171.67.108.22	p2686_SINGLE VESICLE in water	1098185	4	6	7164	100	GRO-A5	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2686	kasson	26.4
2689	171.67.108.22	p2689_t=66ns	1170257	4	6	7164	100	GRO-A5	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2689	kasson	26.4
2690	171.64.65.53	p2690_Fullha	1848374	6	8	11251	100	GRO-A3	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2690	kasson	25
2692	171.67.108.22	p2692_Generated by trjconv : SINGLE VESICLE in water t= 66000.00000	1098185	4	6	7164	100	GRO-A5	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2692	kasson	26.4
2933	171.64.65.20	p2933_p4715_supervillin_e1	576	2	3	122	100	GROGPU2	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2933	huangx	0
2934	171.64.65.20	p2934_p4715_supervillin_e1	576	2	3	122	100	GROGPU2	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2934	huangx	0
2935	171.64.65.20	p2935_p4715_supervillin_e1	576	2	3	122	100	GROGPU2	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2935	huangx	0
2951	171.65.103.158	p2951_fs_simtemp_nat	6384	10	14	44	100	GROSIMT	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2951	huangx	0
2952	171.65.103.158	p2952_fs_simtemp_unf	6384	10	14	44	100	GROSIMT	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2952	huangx	0
2968	143.89.28.70	Trpzip2 Folding at 300K	8991	16.7	24	80.7	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2968	xuhuihuang@gmail.com	0.75
2969	143.89.28.70	Trpzip2 Folding at 350K	8991	16.7	24	80.7	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2969	xuhuihuang@gmail.com	0.75
2972	143.89.28.70	Trpzip2 Folding at 400K	8991	16.7	24	80.7	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2972	xuhuihuang@gmail.com	0.75
2973	143.89.28.70	Trpzip2 Folding at 450K	8991	16.7	24	80.7	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2973	xuhuihuang@gmail.com	0.75
2974	143.89.28.72	p2974	33597	13.3	22.17	895	100	GRO-A4	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2974	xhuang	0.75
2975	143.89.28.72	p2975	33597	13.3	22.17	895	100	GRO-A4	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2975	xhuang	0.75
2976	143.89.28.70	p2976_hIAPP_300K	33597	5.9	9.78	395	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2976	xhuang	0
2977	143.89.28.70	p2977_humanIAPP_300K	33597	11.8	19.56	790	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2977	xhuang	0.75
3023	171.64.65.56	p3023_SMP-water-box	9642	1.5	2.5	587	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3023		0
3024	171.64.65.63	p3024_SMP-msv-2003	9684	0.75	1.5	652	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3024	densign	0
3025	171.64.65.56	p3025_SMP-nsv-03	9684	1.5	2.5	587	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3025		0
3027	171.64.65.56	p3027_SMP-nsv-03	9684	1.5	2.5	716	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3027		0
3032	171.64.65.63	p3032_p3028_SMP-ensv-03	9684	2	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3032	densign	0
3033	171.64.65.63	p3033_p3029_SMP-emsv-03	9684	2	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3033	densign	0
3034	171.64.65.63	p3034_p3028_SMP-ensv-03	9684	2	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3034	densign	0
3035	171.64.65.63	p3035_p3029_SMP-emsv-03	9684	2	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3035	densign	0
3036	171.64.65.63	p3036_p3028_SMP-ensv-03	9684	1.5	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3036	densign	0
3037	171.64.65.63	p3037_p3029_SMP-emsv-03	9684	1.5	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3037	densign	0
3040	171.64.65.58	p3040_p3030_supervillin-03	9684	36	53	186	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3040	densign	0
3042	171.64.65.58	p3042_p3030_supervillin-03	9684	36	53	186	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3042	densign	0
